year,cod_dpto,cod_mpio,Name_mun,depto,Labor,ibc_sal,PET,pib_dpto_const_base2000,pib_dpto_corr,DIP_dpto,infl_dpto,grado_importancia,addval,weight,pib_mun_corr,pib_mun_const,DIP_mun,TO,TD_Dpto,TO_Dpto,TGP_Dpto
2013,52,52699,SANTACRUZ,NARINO,133.8333333,612946.12,20263,7450,10714,1.438120842,,7,54.0728069,0.004879777,52.28192902,36.35433578,1.438120842,0.660481334,11.04822445,60.13801956,67.60744476
2014,52,52699,SANTACRUZ,NARINO,139.8333333,652107.2774,20966,7807,11675,1.495452762,3.986585617,7,54.0728069,0.004879777,56.97139359,38.09641647,1.495452881,0.666952848,10.52798271,60.48654938,67.60387421
2015,52,52699,SANTACRUZ,NARINO,141.3333333,688764.2598,21687,,,,,,,,,,,0.651696086,,,
2013,52,52720,SAPUYES,NARINO,80.25,619769.4647,5218,7450,10714,1.438120842,,7,65.43974785,0.005905581,63.2723999,43.99658203,1.438120842,1.537945628,11.04822445,60.13801956,67.60744476
2014,52,52720,SAPUYES,NARINO,64.5,662434.3769,5166,7807,11675,1.495452762,3.986585617,7,65.43974785,0.005905581,68.94766235,46.10487366,1.495452762,1.24854815,10.52798271,60.48654938,67.60387421
2015,52,52720,SAPUYES,NARINO,108.8333333,688877.852,5135,,,,,,,,,,,2.119441748,,,
2013,52,52786,TAMINANGO,NARINO,203.4166667,646897.2434,16248,7450,10714,1.438120842,,6,91.59748394,0.008266175,88.563797,61.583004,1.438120723,1.251948953,11.04822445,60.13801956,67.60744476
2014,52,52786,TAMINANGO,NARINO,198.0833333,687038.3139,16592,7807,11675,1.495452762,3.986585617,6,91.59748394,0.008266175,96.50759125,64.5340271,1.495452762,1.193848491,10.52798271,60.48654938,67.60387421
2015,52,52786,TAMINANGO,NARINO,226.25,690124.2023,16947,,,,,,,,,,,1.335044503,,,
2013,52,52788,TANGUA,NARINO,140.3333333,568668.1118,8043,7450,10714,1.438120842,,6,130.3108894,0.011759849,125.9950256,87.61087799,1.438120842,1.744788408,11.04822445,60.13801956,67.60744476
2014,52,52788,TANGUA,NARINO,128.5,645859.0111,7956,7807,11675,1.495452762,3.986585617,6,130.3108894,0.011759849,137.2962341,91.80914307,1.495452762,1.615133286,10.52798271,60.48654938,67.60387421
2015,52,52788,TANGUA,NARINO,126.25,687898.4191,7859,,,,,,,,,,,1.606438518,,,
2013,52,52838,TUQUERRES,NARINO,1432,611080.1343,33153,7450,10714,1.438120842,,4,358.1814756,0.032323931,346.3186035,240.8132782,1.438120842,4.319367886,11.04822445,60.13801956,67.60744476
2014,52,52838,TUQUERRES,NARINO,2012.666667,636145.6988,33144,7807,11675,1.495452762,3.986585617,4,358.1814756,0.032323931,377.381897,252.3529205,1.495452881,6.072491646,10.52798271,60.48654938,67.60387421
2015,52,52838,TUQUERRES,NARINO,1363.333333,694779.7483,33128,,,,,,,,,,,4.115350723,,,
2013,52,52885,YACUANQUER,NARINO,164,617479.5839,8778,7450,10714,1.438120842,,7,70.54100896,0.006365943,68.20470428,47.42627335,1.438120723,1.868307114,11.04822445,60.13801956,67.60744476
2014,52,52885,YACUANQUER,NARINO,200.75,635659.7094,8873,7807,11675,1.495452762,3.986585617,7,70.54100896,0.006365943,74.32238007,49.69891357,1.495452762,2.262481689,10.52798271,60.48654938,67.60387421
2015,52,52885,YACUANQUER,NARINO,217.5,683149.5012,8936,,,,,,,,,,,2.433974981,,,
2013,54,54003,ABREGO,NORTE DE SANTANDER,1237.833333,647841.5702,28435,7939,11474,1.445270181,,5,241.0591227,0.02040453,234.121582,161.9915619,1.445270181,4.353203297,13.03077316,53.59282684,61.62274933
2014,54,54003,ABREGO,NORTE DE SANTANDER,2320.333333,666612.4157,28842,8309,12529,1.507883072,4.332262039,5,241.0591227,0.02040453,255.6483612,169.5412445,1.507882953,8.044981003,12.18784618,52.32456207,59.58692551
2015,54,54003,ABREGO,NORTE DE SANTANDER,813.8333333,696653.5111,29246,,,,,,,,,,,2.782716751,,,
2013,54,54051,ARBOLEDAS,NORTE DE SANTANDER,99.83333333,610489.1837,7042,7939,11474,1.445270181,,7,61.46661851,0.005202863,59.69764709,41.30552673,1.445270181,1.417684317,13.03077316,53.59282684,61.62274933
2014,54,54051,ARBOLEDAS,NORTE DE SANTANDER,121,676518.0708,7024,8309,12529,1.507883072,4.332262039,7,61.46661851,0.005202863,65.1866684,43.23058701,1.507883072,1.722665191,12.18784618,52.32456207,59.58692551
2015,54,54051,ARBOLEDAS,NORTE DE SANTANDER,120.1666667,685009.614,7011,,,,,,,,,,,1.713973284,,,
2013,54,54099,BOCHALEMA,NORTE DE SANTANDER,309.5833333,600611.2387,5441,7939,11474,1.445270181,,7,70.49234137,0.005966848,68.46361542,47.37080383,1.4452703,5.689824104,13.03077316,53.59282684,61.62274933
2014,54,54099,BOCHALEMA,NORTE DE SANTANDER,238.1666667,637420.3837,5469,8309,12529,1.507883072,4.332262039,7,70.49234137,0.005966848,74.75863647,49.5785408,1.507882953,4.354848385,12.18784618,52.32456207,59.58692551
2015,54,54099,BOCHALEMA,NORTE DE SANTANDER,207.0833333,684012.8838,5488,,,,,,,,,,,3.773384333,,,
2013,54,54109,BUCARASICA,NORTE DE SANTANDER,46.5,666701.2885,3534,7939,11474,1.445270181,,7,33.84646748,0.002864946,32.87238693,22.74480247,1.4452703,1.315789461,13.03077316,53.59282684,61.62274933
2014,54,54109,BUCARASICA,NORTE DE SANTANDER,44.83333333,720356.2274,3545,8309,12529,1.507883072,4.332262039,7,33.84646748,0.002864946,35.89490509,23.80483246,1.507883072,1.264692068,12.18784618,52.32456207,59.58692551
2015,54,54109,BUCARASICA,NORTE DE SANTANDER,50.75,976408.666,3561,,,,,,,,,,,1.425161481,,,
2013,54,54128,CACHIRA,NORTE DE SANTANDER,182.6666667,603725.0853,8312,7939,11474,1.445270181,,7,57.10853899,0.004833971,55.46498871,38.37689972,1.445270181,2.197625875,13.03077316,53.59282684,61.62274933
2014,54,54128,CACHIRA,NORTE DE SANTANDER,225.75,644017.4423,8354,8309,12529,1.507883072,4.332262039,7,57.10853899,0.004833971,60.56482697,40.16547012,1.507882953,2.702298403,12.18784618,52.32456207,59.58692551
2015,54,54128,CACHIRA,NORTE DE SANTANDER,205.5,669236.8693,8398,,,,,,,,,,,2.447011232,,,
2013,54,54125,CACOTA,NORTE DE SANTANDER,38.16666667,633981.1462,1593,7939,11474,1.445270181,,7,26.72104062,0.002261811,25.95202446,17.95652199,1.445270061,2.395898819,13.03077316,53.59282684,61.62274933
2014,54,54125,CACOTA,NORTE DE SANTANDER,48.75,649415.2566,1554,8309,12529,1.507883072,4.332262039,7,26.72104062,0.002261811,28.33823586,18.79339218,1.507882953,3.137065649,12.18784618,52.32456207,59.58692551
2015,54,54125,CACOTA,NORTE DE SANTANDER,73.83333333,667605.8434,1511,,,,,,,,,,,4.886388779,,,
2013,54,54172,CHINACOTA,NORTE DE SANTANDER,370.4166667,619393.8152,12592,7939,11474,1.445270181,,6,146.8016809,0.012426078,142.5768127,98.65062714,1.445270181,2.941682577,13.03077316,53.59282684,61.62274933
2014,54,54172,CHINACOTA,NORTE DE SANTANDER,487,645889.9401,12757,8309,12529,1.507883072,4.332262039,6,146.8016809,0.012426078,155.6863251,103.2482758,1.507883072,3.817512035,12.18784618,52.32456207,59.58692551
2015,54,54172,CHINACOTA,NORTE DE SANTANDER,385.6666667,672090.8535,12940,,,,,,,,,,,2.980422497,,,
2013,54,54174,CHITAGA,NORTE DE SANTANDER,126.75,630669.2162,8064,7939,11474,1.445270181,,7,75.74213392,0.006411218,73.56231689,50.89866257,1.445270181,1.57180059,13.03077316,53.59282684,61.62274933
2014,54,54174,CHITAGA,NORTE DE SANTANDER,130.75,658997.7236,8092,8309,12529,1.507883072,4.332262039,7,75.74213392,0.006411218,80.32615662,53.27081299,1.507883072,1.615793347,12.18784618,52.32456207,59.58692551
2015,54,54174,CHITAGA,NORTE DE SANTANDER,116.1666667,695880.7995,8117,,,,,,,,,,,1.431152701,,,
2013,54,54206,CONVENCION,NORTE DE SANTANDER,197.3333333,697580.5722,10938,7939,11474,1.445270181,,6,107.9099808,0.009134077,104.8043976,72.51543427,1.445270181,1.804108024,13.03077316,53.59282684,61.62274933
2014,54,54206,CONVENCION,NORTE DE SANTANDER,115,760529.5565,10766,8309,12529,1.507883072,4.332262039,6,107.9099808,0.009134077,114.4408493,75.89504242,1.507883072,1.068177581,12.18784618,52.32456207,59.58692551
2015,54,54206,CONVENCION,NORTE DE SANTANDER,163.5,785226.8868,10598,,,,,,,,,,,1.542743921,,,
2013,54,54001,CUCUTA,NORTE DE SANTANDER,110117.8333,657880.934,515275,7939,11474,1.445270181,,2,6485.630494,0.548978373,6298.978027,4358.339355,1.445270181,21.3706913,13.03077316,53.59282684,61.62274933
2014,54,54001,CUCUTA,NORTE DE SANTANDER,126520.3333,703490.2807,521967,8309,12529,1.507883072,4.332262039,2,6485.630494,0.548978373,6878.149902,4561.461426,1.507882953,24.23914337,12.18784618,52.32456207,59.58692551
2015,54,54001,CUCUTA,NORTE DE SANTANDER,133424,748574.8629,528547,,,,,,,,,,,25.24354553,,,
2013,54,54223,CUCUTILLA,NORTE DE SANTANDER,577.6666667,642738.9228,5932,7939,11474,1.445270181,,7,46.24935981,0.003914793,44.91833115,31.07953835,1.445270181,9.738142967,13.03077316,53.59282684,61.62274933
2014,54,54223,CUCUTILLA,NORTE DE SANTANDER,536.75,635849.9576,5900,8309,12529,1.507883072,4.332262039,7,46.24935981,0.003914793,49.04843521,32.52801132,1.507882953,9.097457886,12.18784618,52.32456207,59.58692551
2015,54,54223,CUCUTILLA,NORTE DE SANTANDER,712.5,668573.9944,5868,,,,,,,,,,,12.14212704,,,
2013,54,54239,DURANIA,NORTE DE SANTANDER,81,655429.4303,3043,7939,11474,1.445270181,,7,42.04111703,0.003558584,40.83119965,28.25160217,1.445270181,2.661846876,13.03077316,53.59282684,61.62274933
2014,54,54239,DURANIA,NORTE DE SANTANDER,78.33333333,703541.1583,3019,8309,12529,1.507883072,4.332262039,7,42.04111703,0.003558584,44.58550644,29.56827927,1.507883072,2.594678164,12.18784618,52.32456207,59.58692551
2015,54,54239,DURANIA,NORTE DE SANTANDER,72,758635.575,3007,,,,,,,,,,,2.394412994,,,
2013,54,54245,EL CARMEN,NORTE DE SANTANDER,119.25,650199.3326,10947,7939,11474,1.445270181,,6,109.7371375,0.009288737,106.5789642,73.7432785,1.445270181,1.089339495,13.03077316,53.59282684,61.62274933
2014,54,54245,EL CARMEN,NORTE DE SANTANDER,124.9166667,670527.1412,10807,8309,12529,1.507883072,4.332262039,6,109.7371375,0.009288737,116.3785858,77.18011475,1.507883072,1.15588665,12.18784618,52.32456207,59.58692551
2015,54,54245,EL CARMEN,NORTE DE SANTANDER,113.5833333,704538.0307,10667,,,,,,,,,,,1.064810514,,,
2013,54,54250,EL TARRA,NORTE DE SANTANDER,74,637236.4944,8055,7939,11474,1.445270181,,7,67.73679097,0.005733603,65.78736877,45.5190773,1.4452703,0.918684065,13.03077316,53.59282684,61.62274933
2014,54,54250,EL TARRA,NORTE DE SANTANDER,71.25,644360.283,8075,8309,12529,1.507883072,4.332262039,7,67.73679097,0.005733603,71.83631897,47.64051056,1.507883072,0.882352948,12.18784618,52.32456207,59.58692551
2015,54,54250,EL TARRA,NORTE DE SANTANDER,84.58333333,672005.3641,8079,,,,,,,,,,,1.046952963,,,
2013,54,54261,EL ZULIA,NORTE DE SANTANDER,439.5,698810.8404,17256,7939,11474,1.445270181,,4,298.1140661,0.025233965,289.5345154,200.3324432,1.445270181,2.546940088,13.03077316,53.59282684,61.62274933
2014,54,54261,EL ZULIA,NORTE DE SANTANDER,754.9166667,753393.4052,17511,8309,12529,1.507883072,4.332262039,4,298.1140661,0.025233965,316.1563416,209.6690216,1.507882953,4.311099529,12.18784618,52.32456207,59.58692551
2015,54,54261,EL ZULIA,NORTE DE SANTANDER,507.6666667,783937.7911,17794,,,,,,,,,,,2.853021622,,,
2013,54,54313,GRAMALOTE,NORTE DE SANTANDER,95.41666667,698368.3452,4465,7939,11474,1.445270181,,7,28.48105925,0.002410789,27.6613903,19.13925171,1.445270181,2.136991501,13.03077316,53.59282684,61.62274933
2014,54,54313,GRAMALOTE,NORTE DE SANTANDER,86.08333333,774326.2209,4433,8309,12529,1.507883072,4.332262039,7,28.48105925,0.002410789,30.20477295,20.03124428,1.507882953,1.941875339,12.18784618,52.32456207,59.58692551
2015,54,54313,GRAMALOTE,NORTE DE SANTANDER,19.83333333,729820.7116,4381,,,,,,,,,,,0.452712476,,,
2013,54,54344,HACARI,NORTE DE SANTANDER,21,626478.2485,7763,7939,11474,1.445270181,,7,67.441564,0.005708614,65.50063324,45.32068634,1.445270061,0.270513982,13.03077316,53.59282684,61.62274933
2014,54,54344,HACARI,NORTE DE SANTANDER,41.91666667,656035.0707,7822,8309,12529,1.507883072,4.332262039,7,67.441564,0.005708614,71.52322388,47.43287277,1.507883072,0.535881698,12.18784618,52.32456207,59.58692551
2015,54,54344,HACARI,NORTE DE SANTANDER,39.75,665372.4324,7885,,,,,,,,,,,0.504121721,,,
2013,54,54347,HERRAN,NORTE DE SANTANDER,67.58333333,653509.4083,3414,7939,11474,1.445270181,,7,19.32409531,0.001635695,18.76795959,12.98577881,1.445270181,1.979593873,13.03077316,53.59282684,61.62274933
2014,54,54347,HERRAN,NORTE DE SANTANDER,62.91666667,669067.5031,3391,8309,12529,1.507883072,4.332262039,7,19.32409531,0.001635695,20.4936161,13.59098625,1.507882953,1.855401516,12.18784618,52.32456207,59.58692551
2015,54,54347,HERRAN,NORTE DE SANTANDER,55.33333333,708430.7232,3356,,,,,,,,,,,1.648788214,,,
2013,54,54385,LA ESPERANZA,NORTE DE SANTANDER,66.41666667,596147.1864,8681,7939,11474,1.445270181,,6,107.6998291,0.009116288,104.6002884,72.37421417,1.445270061,0.76508081,13.03077316,53.59282684,61.62274933
2014,54,54385,LA ESPERANZA,NORTE DE SANTANDER,86.16666667,627829.7083,8787,8309,12529,1.507883072,4.332262039,6,107.6998291,0.009116288,114.2179718,75.74723816,1.507882953,0.980615318,12.18784618,52.32456207,59.58692551
2015,54,54385,LA ESPERANZA,NORTE DE SANTANDER,68.16666667,659788.4734,8892,,,,,,,,,,,0.766606688,,,
2013,54,54398,LA PLAYA,NORTE DE SANTANDER,57.83333333,664370.1548,6694,7939,11474,1.445270181,,6,135.8934077,0.011502743,131.9824677,91.32027435,1.445270181,0.863957763,13.03077316,53.59282684,61.62274933
2014,54,54398,LA PLAYA,NORTE DE SANTANDER,79.91666667,681525.374,6729,8309,12529,1.507883072,4.332262039,6,135.8934077,0.011502743,144.1178741,95.57629395,1.507883072,1.187645555,12.18784618,52.32456207,59.58692551
2015,54,54398,LA PLAYA,NORTE DE SANTANDER,88.25,713929.7957,6760,,,,,,,,,,,1.305473328,,,
2013,54,54377,LABATECA,NORTE DE SANTANDER,48.83333333,607636.782,4580,7939,11474,1.445270181,,7,37.52730323,0.003176511,36.44728851,25.21832275,1.445270181,1.066229939,13.03077316,53.59282684,61.62274933
2014,54,54377,LABATECA,NORTE DE SANTANDER,52.75,644210.64,4592,8309,12529,1.507883072,4.332262039,7,37.52730323,0.003176511,39.79850769,26.39363098,1.507882953,1.148736954,12.18784618,52.32456207,59.58692551
2015,54,54377,LABATECA,NORTE DE SANTANDER,54.58333333,689424.2748,4598,,,,,,,,,,,1.187110305,,,
2013,54,54405,LOS PATIOS,NORTE DE SANTANDER,1998.833333,674573.7395,60965,7939,11474,1.445270181,,3,498.8742609,0.042227379,484.5169373,335.2431641,1.445270181,3.278657198,13.03077316,53.59282684,61.62274933
2014,54,54405,LOS PATIOS,NORTE DE SANTANDER,3182.75,710526.5109,61936,8309,12529,1.507883072,4.332262039,3,498.8742609,0.042227379,529.0668335,350.8673096,1.507882953,5.138772488,12.18784618,52.32456207,59.58692551
2015,54,54405,LOS PATIOS,NORTE DE SANTANDER,2488,722799.8285,62919,,,,,,,,,,,3.95429039,,,
2013,54,54418,LOURDES,NORTE DE SANTANDER,35.58333333,666713.6665,2649,7939,11474,1.445270181,,7,25.75480105,0.002180024,25.01359367,17.30720901,1.445270181,1.343274236,13.03077316,53.59282684,61.62274933
2014,54,54418,LOURDES,NORTE DE SANTANDER,34.75,749120.491,2643,8309,12529,1.507883072,4.332262039,7,25.75480105,0.002180024,27.31351852,18.11381721,1.507883072,1.314793825,12.18784618,52.32456207,59.58692551
2015,54,54418,LOURDES,NORTE DE SANTANDER,40.91666667,717010.7582,2640,,,,,,,,,,,1.54987371,,,
2013,54,54480,MUTISCUA,NORTE DE SANTANDER,40.33333333,637395.1813,3016,7939,11474,1.445270181,,7,39.31239381,0.003327611,38.18100739,26.41790199,1.445270181,1.337312102,13.03077316,53.59282684,61.62274933
2014,54,54480,MUTISCUA,NORTE DE SANTANDER,71.66666667,650696.8551,2999,8309,12529,1.507883072,4.332262039,7,39.31239381,0.003327611,41.69163513,27.64911842,1.507882953,2.389685392,12.18784618,52.32456207,59.58692551
2015,54,54480,MUTISCUA,NORTE DE SANTANDER,96,675631.1545,3004,,,,,,,,,,,3.195739031,,,
2013,54,54498,OCANA,NORTE DE SANTANDER,8620.666667,618610.0225,77069,7939,11474,1.445270181,,3,751.0112414,0.063569599,729.397583,504.6790466,1.445270181,11.18564796,13.03077316,53.59282684,61.62274933
2014,54,54498,OCANA,NORTE DE SANTANDER,10223.83333,654953.1194,77933,8309,12529,1.507883072,4.332262039,3,751.0112414,0.063569599,796.463501,528.1997681,1.507883072,13.11874771,12.18784618,52.32456207,59.58692551
2015,54,54498,OCANA,NORTE DE SANTANDER,9643.333333,694462.7264,78740,,,,,,,,,,,12.24705791,,,
2013,54,54518,PAMPLONA,NORTE DE SANTANDER,5986.833333,634131.5195,47306,7939,11474,1.445270181,,4,331.6640058,0.028073811,322.1188965,222.8779907,1.445270061,12.65554714,13.03077316,53.59282684,61.62274933
2014,54,54518,PAMPLONA,NORTE DE SANTANDER,6394.833333,666240.4367,47785,8309,12529,1.507883072,4.332262039,4,331.6640058,0.028073811,351.7367859,233.2653046,1.507882953,13.38251209,12.18784618,52.32456207,59.58692551
2015,54,54518,PAMPLONA,NORTE DE SANTANDER,6430,696369.8105,48275,,,,,,,,,,,13.31952381,,,
2013,54,54520,PAMPLONITA,NORTE DE SANTANDER,42.08333333,631935.9969,3853,7939,11474,1.445270181,,7,34.17926401,0.002893115,33.19560623,22.96844292,1.445270181,1.092222452,13.03077316,53.59282684,61.62274933
2014,54,54520,PAMPLONITA,NORTE DE SANTANDER,62.08333333,656939.2458,3877,8309,12529,1.507883072,4.332262039,7,34.17926401,0.002893115,36.24784088,24.03889465,1.507882953,1.601324081,12.18784618,52.32456207,59.58692551
2015,54,54520,PAMPLONITA,NORTE DE SANTANDER,57.25,660172.6218,3902,,,,,,,,,,,1.467196345,,,
2013,54,54553,PUERTO SANTANDER,NORTE DE SANTANDER,91.25,603345.0547,7928,7939,11474,1.445270181,,7,64.69095897,0.005475788,62.8291893,43.47228241,1.445270061,1.15098381,13.03077316,53.59282684,61.62274933
2014,54,54553,PUERTO SANTANDER,NORTE DE SANTANDER,104.8333333,670733.5465,8079,8309,12529,1.507883072,4.332262039,7,64.69095897,0.005475788,68.60614777,45.49832153,1.507883072,1.297602892,12.18784618,52.32456207,59.58692551
2015,54,54553,PUERTO SANTANDER,NORTE DE SANTANDER,110.0833333,666427.0243,8235,,,,,,,,,,,1.336773992,,,
2013,54,54599,RAGONVALIA,NORTE DE SANTANDER,69.58333333,624095.2441,5604,7939,11474,1.445270181,,7,35.90030395,0.003038793,34.86711502,24.12497902,1.4452703,1.241672635,13.03077316,53.59282684,61.62274933
2014,54,54599,RAGONVALIA,NORTE DE SANTANDER,78.25,649082.8594,5616,8309,12529,1.507883072,4.332262039,7,35.90030395,0.003038793,38.07304001,25.24933434,1.507882953,1.393340468,12.18784618,52.32456207,59.58692551
2015,54,54599,RAGONVALIA,NORTE DE SANTANDER,79.66666667,679005.3123,5622,,,,,,,,,,,1.417052031,,,
2013,54,54660,SALAZAR,NORTE DE SANTANDER,96.75,663197.7884,7069,7939,11474,1.445270181,,6,93.76547341,0.00793681,91.06695557,63.01033401,1.445270181,1.368651867,13.03077316,53.59282684,61.62274933
2014,54,54660,SALAZAR,NORTE DE SANTANDER,123.1666667,712571.8114,7036,8309,12529,1.507883072,4.332262039,6,93.76547341,0.00793681,99.44029236,65.94695282,1.507883072,1.750521183,12.18784618,52.32456207,59.58692551
2015,54,54660,SALAZAR,NORTE DE SANTANDER,103.5,695722.8663,6981,,,,,,,,,,,1.482595563,,,
2013,54,54670,SAN CALIXTO,NORTE DE SANTANDER,48.33333333,642391.1957,9689,7939,11474,1.445270181,,5,182.8009281,0.015473246,177.5400238,122.8421021,1.445270181,0.498847485,13.03077316,53.59282684,61.62274933
2014,54,54670,SAN CALIXTO,NORTE DE SANTANDER,47.16666667,671937.1209,9805,8309,12529,1.507883072,4.332262039,5,182.8009281,0.015473246,193.8643036,128.5671997,1.507883072,0.481047094,12.18784618,52.32456207,59.58692551
2015,54,54670,SAN CALIXTO,NORTE DE SANTANDER,49.83333333,667738.3513,9937,,,,,,,,,,,0.501492739,,,
2013,54,54673,SAN CAYETANO,NORTE DE SANTANDER,127.5,1001735.589,4022,7939,11474,1.445270181,,7,55.95716179,0.004736513,54.34674835,37.60317612,1.445270181,3.170064688,13.03077316,53.59282684,61.62274933
2014,54,54673,SAN CAYETANO,NORTE DE SANTANDER,184.6666667,1147282.746,4121,8309,12529,1.507883072,4.332262039,7,55.95716179,0.004736513,59.34376907,39.35568619,1.507882953,4.481112957,12.18784618,52.32456207,59.58692551
2015,54,54673,SAN CAYETANO,NORTE DE SANTANDER,203.6666667,1033751.25,4223,,,,,,,,,,,4.822795868,,,
2013,54,54680,SANTIAGO,NORTE DE SANTANDER,31.91666667,642691.8543,2191,7939,11474,1.445270181,,7,22.77104347,0.001927463,22.11570549,15.30212593,1.445270181,1.456716895,13.03077316,53.59282684,61.62274933
2014,54,54680,SANTIAGO,NORTE DE SANTANDER,113.5833333,692300.8016,2197,8309,12529,1.507883072,4.332262039,7,22.77104347,0.001927463,24.14917946,16.0152874,1.507882953,5.169928551,12.18784618,52.32456207,59.58692551
2015,54,54680,SANTIAGO,NORTE DE SANTANDER,41.08333333,700945.4938,2221,,,,,,,,,,,1.849767327,,,
2013,54,54720,SARDINATA,NORTE DE SANTANDER,371.6666667,604036.4212,16902,7939,11474,1.445270181,,5,200.8053259,0.016997234,195.0262604,134.94104,1.445270181,2.198950768,13.03077316,53.59282684,61.62274933
2014,54,54720,SARDINATA,NORTE DE SANTANDER,460.4166667,636192.4867,16930,8309,12529,1.507883072,4.332262039,5,200.8053259,0.016997234,212.9583435,141.2300262,1.507882953,2.719531298,12.18784618,52.32456207,59.58692551
2015,54,54720,SARDINATA,NORTE DE SANTANDER,567.3333333,662886.0872,16949,,,,,,,,,,,3.347296715,,,
2013,54,54743,SILOS,NORTE DE SANTANDER,204.1666667,629001.7984,3587,7939,11474,1.445270181,,6,85.14559569,0.007207178,82.69515228,57.21778107,1.445270181,5.691850185,13.03077316,53.59282684,61.62274933
2014,54,54743,SILOS,NORTE DE SANTANDER,32.83333333,673692.9279,3529,8309,12529,1.507883072,4.332262039,6,85.14559569,0.007207178,90.29872894,59.88443756,1.507883072,0.930386305,12.18784618,52.32456207,59.58692551
2015,54,54743,SILOS,NORTE DE SANTANDER,36.83333333,696462.2953,3462,,,,,,,,,,,1.06393218,,,
2013,54,54800,TEORAMA,NORTE DE SANTANDER,58.66666667,703390.4824,14910,7939,11474,1.445270181,,6,100.3551761,0.008494598,97.4670105,67.43861389,1.445270061,0.393471956,13.03077316,53.59282684,61.62274933
2014,54,54800,TEORAMA,NORTE DE SANTANDER,113.4166667,734967.8717,15304,8309,12529,1.507883072,4.332262039,6,100.3551761,0.008494598,106.4288101,70.58161163,1.507882953,0.741091669,12.18784618,52.32456207,59.58692551
2015,54,54800,TEORAMA,NORTE DE SANTANDER,69.08333333,753080.2622,15718,,,,,,,,,,,0.439517319,,,
2013,54,54810,TIBU,NORTE DE SANTANDER,1343.833333,655930.691,26579,7939,11474,1.445270181,,4,361.0921866,0.030564769,350.7001648,242.6537018,1.445270181,5.055996418,13.03077316,53.59282684,61.62274933
2014,54,54810,TIBU,NORTE DE SANTANDER,2047,693474.6829,26806,8309,12529,1.507883072,4.332262039,4,361.0921866,0.030564769,382.9459839,253.962677,1.507882953,7.636350155,12.18784618,52.32456207,59.58692551
2015,54,54810,TIBU,NORTE DE SANTANDER,1820.583333,726857.5357,27036,,,,,,,,,,,6.733922482,,,
2013,54,54820,TOLEDO,NORTE DE SANTANDER,225.25,622083.628,13525,7939,11474,1.445270181,,6,97.91903775,0.00828839,95.10098267,65.80152893,1.445270061,1.665434361,13.03077316,53.59282684,61.62274933
2014,54,54820,TOLEDO,NORTE DE SANTANDER,245.25,656673.1433,13562,8309,12529,1.507883072,4.332262039,6,97.91903775,0.00828839,103.8452377,68.86823273,1.507882953,1.80836165,12.18784618,52.32456207,59.58692551
2015,54,54820,TOLEDO,NORTE DE SANTANDER,372.1666667,670571.2791,13598,,,,,,,,,,,2.736922026,,,
2013,54,54871,VILLA CARO,NORTE DE SANTANDER,193.4166667,601257.0963,3884,7939,11474,1.445270181,,7,52.73175981,0.004463498,51.21417236,35.43570709,1.445270181,4.979831696,13.03077316,53.59282684,61.62274933
2014,54,54871,VILLA CARO,NORTE DE SANTANDER,46.58333333,647709.9415,3909,8309,12529,1.507883072,4.332262039,7,52.73175981,0.004463498,55.92316055,37.08720016,1.507883072,1.191694379,12.18784618,52.32456207,59.58692551
2015,54,54871,VILLA CARO,NORTE DE SANTANDER,51.08333333,672208.962,3928,,,,,,,,,,,1.300492167,,,
2013,54,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,1867.666667,640189.7362,67805,7939,11474,1.445270181,,3,512.2449319,0.043359144,497.5028076,344.228241,1.445270181,2.754467487,13.03077316,53.59282684,61.62274933
2014,54,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,1906.5,670746.5515,69657,8309,12529,1.507883072,4.332262039,3,512.2449319,0.043359144,543.2467041,360.2711182,1.507883072,2.736982584,12.18784618,52.32456207,59.58692551
2015,54,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,2070.666667,702342.035,71534,,,,,,,,,,,2.894660711,,,
2013,86,86219,COLON,PUTUMAYO,769.25,675647.3668,4363,2476,4277,1.727382898,,7,19.37741325,0.004706683,20.13048172,11.6537466,1.727382779,17.63121796,,,
2014,86,86219,COLON,PUTUMAYO,974.6666667,773141.8381,4405,2601,4213,1.619761586,-6.230309963,7,19.37741325,0.004706683,19.82925415,12.24208164,1.619761586,22.12637138,,,
2015,86,86219,COLON,PUTUMAYO,722.8333333,818538.9788,4437,,,,,,,,,,,16.29103661,,,
2013,86,86001,MOCOA,PUTUMAYO,7817.416667,721297.6511,31402,2476,4277,1.727382898,,3,553.8022173,0.134515962,575.3247681,333.0615234,1.727382898,24.89464569,,,
2014,86,86001,MOCOA,PUTUMAYO,9926.666667,780772.1799,32151,2601,4213,1.619761586,-6.230309963,3,553.8022173,0.134515962,566.7157593,349.8760071,1.619761705,30.87514114,,,
2015,86,86001,MOCOA,PUTUMAYO,10769.16667,818051.5195,33009,,,,,,,,,,,32.62493896,,,
2013,86,86320,ORITO,PUTUMAYO,2519.666667,634436.6044,37010,2476,4277,1.727382898,,3,649.5230863,0.157766113,674.765686,390.6289063,1.727382898,6.808069706,,,
